"Station"	"Season"	"MT5"	"MT95"	"MTX5"	"MTX95"	"MTN5"	"MTN95"	"RRR5Y"	"FF5Y"
22525	"summer"	0.05	9.04	0	9.5	0	12.6	607.06	18.78
22525	"autumn"	0.04	9.71	0	11.36	0	9.12	76.63	11.11
22546	"winter"	0.05	12.34	0.1	14.46	0	13.87	19.2	13.82
22546	"spring"	0.05	10.73	0	13.37	0.1	13.1	30.59	16.8
22546	"summer"	0.03	7.78	0	7.6	0	11.59	259.08	14.52
22546	"autumn"	0.05	8.29	0	9.46	0	11.03	58.01	20.97
22550	"winter"	0.05	14.9	0.1	19.1	0.1	17	25.52	8.51
22550	"spring"	0.05	12.22	0	16.06	0	14.87	71.58	9.23
22550	"summer"	0.05	8.55	0	10.6	0	11.3	125.76	10.26
22550	"autumn"	0.05	11.61	0	13.01	0	13.44	63.1	12.61
22551	"winter"	0.05	13.9	0	18.5	0	15.5	12.65	16.44
22551	"spring"	0.05	12.28	0	14.9	0	13.24	29.59	16.82
22551	"summer"	0.05	8.19	0	9.16	0	10	131.61	15.87
22551	"autumn"	0	9.96	0	11.39	0	12.69	54.3	18.08
22559	"winter"	0.05	14.99	0.1	18.48	0	16.74	20.38	10.2
22559	"spring"	0.05	12.46	0	15.76	0	15.36	64.51	11.69
22559	"summer"	0.05	8.36	0	8.95	0.1	10.91	62	14.3
22559	"autumn"	0.05	11.03	0	12.47	0	13.3	131.32	31.75
22563	"winter"	0.05	16.5	0.1	21.04	0.1	17.79	22.53	8.84
22563	"spring"	0.05	13.24	0	18.5	0	14.33	35.27	16.63
22563	"summer"	0.05	9.05	0	11	0	12.6	101.16	9.15
22563	"autumn"	0	13.4	0	14	0	14.5	56.28	9.61
22573	"winter"	0.05	16.89	0	19.7	0	17.99	49.99	10.62
22573	"spring"	0.05	13.83	0	15.96	0	14.45	33.67	11.96
22573	"summer"	0.05	9.55	0.04	9.8	0	12.18	40.75	13.6
22573	"autumn"	0.05	12.29	0	13.75	0	14.5	31.43	8.91
22583	"winter"	0.1	18.75	0.1	22.7	0	20.39	23.2	8.11
22583	"spring"	0.05	13.95	0.06	20.94	0	14.9	29.72	7.23
22583	"summer"	0.05	9.45	0	10.71	0	13.22	382.73	7.1
22583	"autumn"	0.05	13.84	0	16.74	0	15.29	56.18	6.58
22602	"winter"	0.05	14.48	0	19.41	0	15.33	88.12	16.38
22602	"spring"	0.05	11.91	0	16.51	0	14.55	51.57	8.92
22602	"summer"	0.03	7.25	0	8.1	0	9.6	110.49	10.07
22602	"autumn"	0.05	10.64	0	12.38	0	13.86	242.12	7.11
22621	"winter"	0.05	13.46	0.1	16.98	0	14.2	46.45	14.3
22621	"spring"	0.05	11.13	0	14.37	0	15.61	40.23	12.81
22621	"summer"	0.01	8.05	0	8.9	0	11.16	307.09	10.98
22621	"autumn"	0.05	10.29	0	10.92	0	12.26	149.98	15.32
22641	"winter"	0.05	13.42	0.1	16.12	0	14.7	26.91	10.92
22641	"spring"	0.05	11	0	14.26	0	14.1	55.49	8.55
22641	"summer"	0.05	8.26	0	9.44	0	11	110.86	10.07
22641	"autumn"	0.05	10.04	0	11.81	0	13.7	71.4	8.92
22648	"winter"	0.05	13.25	0.1	17.1	0.1	14.1	250.87	10.37
22648	"spring"	0.05	11.89	0.1	16.39	0	13.29	331.86	12.29
22648	"summer"	0.05	7.2	0	10.31	0.08	10.04	4957.21	10.22
22648	"autumn"	0.05	11.11	0	12.22	0	12.5	813.71	9.3
22656	"winter"	0.05	15.87	0	19.12	0	17.78	36.27	17.61
22656	"spring"	0.05	14.11	0	16.9	0	14.3	35.18	16.94
22656	"summer"	0.05	8.36	0	9.32	0.1	11.5	76.46	12.04
22656	"autumn"	0	12.15	0	13.76	0	14.78	94.93	16.74
22671	"winter"	0.05	14.83	0.1	19.15	0	15.36	15.23	8.75
22671	"spring"	0.05	11	0.1	15.98	0	14.25	91.87	7.8
22671	"summer"	0.05	8.93	0	10.97	0	11.2	567.05	8.08
22671	"autumn"	0.03	12.46	0	14.35	0	12	368.26	8.02
22676	"winter"	0.05	17.43	0.1	21.8	0	18.15	13.59	11.51
22676	"spring"	0.05	13.57	0.1	19.1	0	14.66	207.54	10.53
22676	"summer"	0.05	8.85	0.1	10.2	0.03	12.14	89	10.86
22676	"autumn"	0.05	13.54	0	15.6	0	14.79	92.85	8.15
22695	"winter"	0.1	16.1	0.1	19.6	0	17.25	18.31	8.89
22695	"spring"	0.05	13.99	0	17.5	0	14.94	43.91	11.62
22695	"summer"	0	9.25	0	10.52	0	12.5	49.34	10.93
22695	"autumn"	0.05	12.58	0	13.77	0	13.9	295.52	7.76
22721	"winter"	0.05	13.73	0	17.49	0	14.87	34.9	5.04
22721	"spring"	0.05	11.89	0	15.46	0	14.41	41.56	8.44
22721	"summer"	0.05	7.64	0	9.27	0	10.3	70.55	5.97
22721	"autumn"	0.05	9.96	0	11.45	0	12.37	187.39	5.53
22749	"winter"	0.05	12.89	0.1	17.46	0	12.87	100.83	12.24
22749	"spring"	0.05	14.34	0.1	17.51	0	14.83	48.45	11.52
22749	"summer"	0.05	7.46	0	11.3	0.02	9.89	1259.71	7.98
22749	"autumn"	0	11.21	0	13.55	0	10.43	241.47	11.49
22762	"winter"	0.05	16.43	0.06	20.1	0	17.35	34.45	9.15
22762	"spring"	0.05	14.32	0.1	16.99	0	15.64	28.76	9.9
22762	"summer"	0.05	8.59	0	10.9	0.02	11.18	150.16	8.95
22762	"autumn"	0	12.44	0	15.38	0	13.38	51.19	10.71
22768	"winter"	0.05	16.07	0.1	19.91	0	16.62	22.13	10.45
22768	"spring"	0.05	14.65	0.1	17.16	0	15.73	35.04	14.46
22768	"summer"	0.05	8.45	0	9.22	0	11.4	122.91	8.28
22768	"autumn"	0.05	12.87	0	13.51	0	13.85	38.22	8.88
22778	"winter"	0.05	16.91	0.1	19.41	0	18.01	22.25	10.64
22778	"spring"	0.05	13.12	0	16.18	0	14.35	37.79	14.19
22778	"summer"	0.05	8.54	0	10.3	0	11.15	132.16	12.9
22778	"autumn"	0.05	13.9	0	15.48	0	13.93	59.89	10.53
22798	"winter"	0.05	16.97	0.1	20.59	0	19.5	16.96	7.05
22798	"spring"	0.05	13.25	0.1	18.42	0	14.5	23.8	10.43
22798	"summer"	0.05	8.77	0.1	10.46	0.1	11.6	50.92	6.49
22798	"autumn"	0.05	14.8	0	16.81	0	14.98	60.28	7.95
22802	"winter"	0.05	13.3	0	18.65	0	13.49	173.96	9.45
22802	"spring"	0.05	10.85	0	14.42	0	13.09	59.97	11.21
22802	"summer"	0.03	6.39	0	7.9	0	8.78	192.9	8.86
22802	"autumn"	0.05	8.69	0	11.42	0	11.41	215.68	8.8
22820	"winter"	0.05	12.7	0.02	15.67	0	13.6	24.04	8.79
22820	"spring"	0.05	11.56	0	12.4	0	14.82	38.66	8.37
22820	"summer"	0.05	7.62	0	8.61	0	10.3	220.35	8.39
22820	"autumn"	0.03	10.16	0	11.52	0	11.53	93.43	10.09
22831	"winter"	0.05	15.05	0	20.2	0	15.37	30.19	17.05
22831	"spring"	0.05	12.55	0	16	0	14.92	27.27	9.27
22831	"summer"	0	7.46	0	10.1	0	11.04	73.58	10.34
22831	"autumn"	0	11.49	0	13	0	13.87	43.21	8.09
22837	"winter"	0.05	14.93	0	18.2	0	15.59	170.49	11.82
22837	"spring"	0.05	10.2	0	14.1	0	15.09	111.39	11.09
22837	"summer"	0.05	7.45	0	9.66	0.1	10.1	208.49	10.83
22837	"autumn"	0.05	13.7	0	14.7	0	11.69	444.72	9.24
22845	"winter"	0.05	14.2	0.1	18.22	0	15.53	27.11	8.25
22845	"spring"	0.05	11.94	0	15.36	0	14.72	59.95	7.98
22845	"summer"	0	7.7	0	9.2	0	10.6	98.28	7.09
22845	"autumn"	0	11.37	0	12.17	0	13.35	55.96	7.91
22854	"winter"	0.05	13.52	0.1	16.2	0	15	29.77	8.78
22854	"spring"	0.05	11.55	0	13.12	0	14.4	52.23	8.98
22854	"summer"	0.05	7.89	0	8.9	0	10.76	71.04	6.85
22854	"autumn"	0.05	11.02	0	12.54	0	13.18	85.47	7.23
22867	"winter"	0.05	15.66	0.1	19.1	0	16.98	36.04	11.08
22867	"spring"	0.05	13	0	16.09	0	15.81	64.61	9.09
22867	"summer"	0.05	8.3	0	9.5	0.1	11.5	154.08	6.5
22867	"autumn"	0.05	12.27	0	13.53	0	14.69	103.32	11.34
22887	"winter"	0.05	16.22	0.1	19.48	0	17.04	27.28	8.7
22887	"spring"	0.05	12.62	0	16.64	0	14.03	47.39	10.67
22887	"summer"	0.05	8.46	0	10.1	0	11.7	166.13	11.51
22887	"autumn"	0.04	13.06	0.1	14.38	0	14.25	127.83	10.66
22892	"winter"	0.05	12.13	0	16.23	0	12.83	80.22	15.47
22892	"spring"	0	11.94	0	12.8	0	13.39	61.42	11.84
22892	"summer"	0	6.43	0	7.47	0	8.4	53.05	13.27
22892	"autumn"	0.02	8.91	0	10.3	0	11.66	193.78	14.23
22939	"winter"	0.05	14.66	0.1	17.53	0	15.85	18.57	14.85
22939	"spring"	0.05	12.33	0.1	14.7	0	16.12	141.15	14.83
22939	"summer"	0.05	7.15	0	8.8	0	9.63	154.96	18.01
22939	"autumn"	0.05	11.75	0	12.4	0	12.62	297.11	12.32
22954	"winter"	0.05	13.7	0	16.79	0	15.3	34.27	10.01
22954	"spring"	0.05	12.39	0	12.43	0	14.91	100.84	10.66
22954	"summer"	0.05	7.4	0	8.3	0	10.2	83.62	8.62
22954	"autumn"	0.05	12.42	0	12.02	0	13.16	42.38	9.45
22974	"winter"	0.05	14.32	0.1	16.39	0	15.1	70.24	14.37
22974	"spring"	0.05	10.5	0.02	14.7	0.06	15.32	7058.45	13.98
22974	"summer"	0.04	7.4	0	9.76	0.01	10.79	150.21	9.91
22974	"autumn"	0.01	12.3	0.06	13.11	0	10.28	63.76	31.09
22981	"winter"	0.07	15.49	0.1	16.74	0	15.64	124.32	8.55
22981	"spring"	0.05	11.31	0.04	14.75	0	15.99	826.11	9.05
22981	"summer"	0.06	7.54	0	8.83	0	11.12	132.33	9.68
22981	"autumn"	0.04	14.81	0	14.26	0	12.22	349.05	24.25
22996	"winter"	0.05	15.2	0.1	17.79	0	16.68	22.09	9.81
22996	"spring"	0.05	12.9	0	15.66	0	16	129.86	15.08
22996	"summer"	0.05	8.35	0	9.5	0	11.5	80.77	8.13
22996	"autumn"	0.05	13.17	0	13.96	0	13.7	73.62	10.29
23114	"winter"	0.05	14.38	0.06	16.79	0	16.3	330.52	21.54
23114	"spring"	0.05	11.4	0	15.69	0	14.22	335.33	19.56
23114	"summer"	0	9.16	0	9.33	0	14.56	324.65	17.37
23114	"autumn"	0	11.07	0	13.71	0	14.72	58.39	19.11
23205	"winter"	0.09	17.22	0.1	21.6	0.1	20.31	17.78	12.79
23205	"spring"	0.05	14.22	0.04	19.03	0.1	15.7	45.62	11.7
23205	"summer"	0.05	10.36	0	10	0	13.9	102.97	11.07
23205	"autumn"	0.05	15.02	0	17.22	0	16.6	71.1	12.56
23219	"winter"	0.1	19.21	0.1	23.64	0.1	21.22	16.45	15.16
23219	"spring"	0.05	15.86	0.1	22	0	17.22	14.52	16.47
23219	"summer"	0.05	10.2	0	11.6	0	14.54	588.04	11.63
23219	"autumn"	0.05	15.81	0.04	20	0	18.7	45.2	14.8
23226	"winter"	0.05	16.6	0.1	19.89	0.1	20.64	116.49	25.91
23226	"spring"	0.05	14.84	0	18.87	0	21.3	15936.9	16.51
23226	"summer"	0.05	9.51	0	9.48	0.01	14.22	411.32	13.99
23226	"autumn"	0.05	16.92	0	17.26	0	19.79	112	20.92
23305	"winter"	0.05	18.11	0.1	22.03	0.1	20.21	10.12	12.32
23305	"spring"	0.04	13.94	0.01	18.63	0	14.45	14.33	16.19
23305	"summer"	0.05	9.54	0.1	10.05	0	12.57	121.55	11.64
23305	"autumn"	0.05	15.07	0	16.02	0	16.2	703.06	12.27
23405	"winter"	0.05	16.55	0.1	20.6	0.1	19.3	28.82	10.16
23405	"spring"	0.05	14.15	0	16.87	0	14.79	31.39	19.2
23405	"summer"	0.05	10	0	10.23	0	12.7	70.77	10.29
23405	"autumn"	0.05	14.2	0	15.2	0	15.39	74.01	11.72
23412	"winter"	0.05	17.58	0.1	21.38	0.1	20.93	14.59	10.35
23412	"spring"	0.05	13.91	0	18.17	0.1	15.37	45.03	10.33
23412	"summer"	0	10.38	0	9.9	0.07	13.6	102.42	10.65
23412	"autumn"	0.05	16.34	0	16.7	0	17.3	107.77	9.91
23418	"winter"	0.05	20	0.1	22.9	0.1	21.7	15.35	11.89
23418	"spring"	0.05	15.95	0.05	22.2	0	16.74	117.88	12.75
23418	"summer"	0.05	10.63	0	10.5	0	13.55	81.09	9.87
23418	"autumn"	0.05	16.82	0	18.88	0	18.68	59.01	11.34
23503	"winter"	0.1	18.98	0	24.35	0	19.81	26.57	17.59
23503	"spring"	0.05	12.64	0	19.19	0	14.64	963.41	15.73
23503	"summer"	0	9.82	0.01	12.58	0.04	13.05	1057.12	8.16
23503	"autumn"	0.05	15.05	0.1	18.24	0	15.36	531.58	13.51
23518	"winter"	0.1	20.76	0.04	26.27	0.1	22.13	17.3	10.4
23518	"spring"	0.02	12.84	0	18.27	0	15.38	18.85	11.76
23518	"summer"	0.05	8.97	0	12.85	0.1	11.79	672.3	7.56
23518	"autumn"	0.05	14.09	0	17.5	0	16.45	445.36	9.16
23606	"winter"	0.09	18.23	0	20.2	0	18.9	15.59	13.4
23606	"spring"	0.05	14.06	0.1	17.17	0	15.55	53.01	14.22
23606	"summer"	0.05	9.32	0	10.2	0.1	12.3	103.58	8.53
23606	"autumn"	0.05	16.41	0	16.53	0	17.6	56.4	10.92
23701	"winter"	0.1	17.66	0.1	22.06	0	18.23	16.42	15.46
23701	"spring"	0.05	14.34	0	20.7	0	15.74	29.13	10.21
23701	"summer"	0.05	8.77	0	11.95	0	12.18	118.18	10.21
23701	"autumn"	0.05	14.96	0	16.68	0	15.47	92.6	7.87
23711	"winter"	0.05	17.58	0.1	20.7	0.1	18.98	28.85	7.44
23711	"spring"	0.05	14.29	0.1	19.2	0.1	16.17	82.46	8.97
23711	"summer"	0.05	9.1	0	11.2	0.1	12.5	82.14	6.85
23711	"autumn"	0.05	15.82	0	16.77	0	17.37	192.29	13.17
23803	"winter"	0.05	16.99	0.1	19.7	0	18.6	134.23	9.71
23803	"spring"	0.05	13.09	0	17	0	16.16	40.46	11.72
23803	"summer"	0.05	8.1	0	9.56	0	11.8	46.11	9
23803	"autumn"	0.05	15.25	0	15.66	0	15.6	76.76	11.23
23804	"winter"	0.05	16.02	0	19.2	0	17.6	42.64	8.62
23804	"spring"	0.05	12.7	0.1	16.57	0	16.01	76.17	9.84
23804	"summer"	0.05	8.46	0	9.8	0.09	11.81	88.44	10.24
23804	"autumn"	0.05	13.55	0	14.8	0	14.31	43.88	10.57
23909	"winter"	0.05	14.71	0	16.55	0	17.31	38.43	9.56
23909	"spring"	0.05	12.59	0	14.59	0	16.43	337.56	9.92
23909	"summer"	0.03	8.32	0	9.3	0	11.75	61.74	9.45
23909	"autumn"	0.05	13.11	0	14.02	0	13.89	136.5	10.46
23914	"winter"	0.05	15.7	0.1	17.92	0	17.6	21.53	10.81
23914	"spring"	0.05	13.05	0	15.46	0	15.66	35.72	10.74
23914	"summer"	0.05	8.5	0	8.89	0	11.19	66.6	10.99
23914	"autumn"	0.05	14.61	0	14.7	0	15.06	117.45	8.98
26029	"winter"	0.05	7.85	0	9.9	0	8.5	49.52	25.66
26029	"spring"	0	8.95	0	7.77	0	12.54	111.75	13.09
26029	"summer"	0	5.83	0	5.4	0	9.2	98.05	11.25
26029	"autumn"	0	6.45	0	8.13	0	8.61	34.55	14.42
26038	"winter"	0.05	9.4	0	12.48	0	10.06	149.15	12.15
26038	"spring"	0.05	10.32	0.06	11.36	0	13.45	175.64	11.92
26038	"summer"	0.02	6.28	0	7.9	0	9.1	196.98	8.32
26038	"autumn"	0.05	8.58	0	10.24	0	10.05	307.95	9.79
26045	"winter"	0.05	10.37	0	12.97	0	10.73	258.53	18.21
26045	"spring"	0.05	10.5	0	11.22	0	13.87	86.28	12.57
26045	"summer"	0	6.78	0	8.3	0	9.7	67.92	13.85
26045	"autumn"	0.05	9.58	0	10.4	0	12.26	58.78	15.49
26046	"winter"	0.05	10	0	14	0	10.07	14.11	11.62
26046	"spring"	0.05	10.38	0	13.76	0.1	15.71	66.21	9.19
26046	"summer"	0.05	6.28	0	9.1	0	8.85	48.71	10.44
26046	"autumn"	0.05	9.27	0	10.95	0	10.77	2403.29	11.34
26058	"winter"	0.05	11.55	0	14.97	0	11.2	14.5	11.55
26058	"spring"	0.05	10.32	0	12.3	0	13.75	36.33	9.26
26058	"summer"	0.05	6.53	0.1	8.86	0	9.7	54.19	8
26058	"autumn"	0	8.99	0	10.03	0	10.39	47.6	13.85
26059	"winter"	0.05	12.1	0	16.1	0	12.02	114.31	8.03
26059	"spring"	0.03	9.99	0	12.39	0	14.19	41.34	7.17
26059	"summer"	0.05	6.51	0	8.5	0	9.17	107.49	6.34
26059	"autumn"	0.05	8.91	0	10.54	0	11.3	43.96	6.25
26063	"winter"	0.02	11.58	0	14.37	0	11.65	138.71	11.45
26063	"spring"	0.05	10.76	0	11.24	0	13.5	59.09	12.84
26063	"summer"	0	6.56	0	6.7	0	9.23	99.91	7.3
26063	"autumn"	0.05	9.34	0	9.48	0	11.13	140.69	8.94
26078	"winter"	0.05	11.07	0.1	14.75	0	11.5	34.75	6.69
26078	"spring"	0.05	10.72	0	13.11	0	16.3	413.45	6.66
26078	"summer"	0.03	6.99	0.06	9.12	0	9.5	248.84	7.28
26078	"autumn"	0.05	10.59	0	11.42	0	13.38	72.66	7.2
26094	"winter"	0.05	14.7	0	19.02	0	14.1	67.91	7.69
26094	"spring"	0.03	11.24	0	15.5	0	15.51	38.95	9.14
26094	"summer"	0.04	7.61	0	9.72	0	9.88	236.15	6.94
26094	"autumn"	0.05	10.55	0	12.78	0	12.5	158.07	8.53
26115	"winter"	0	7.65	0	10.81	0	8.44	122.94	18.11
26115	"spring"	0	7.52	0	8.93	0	10.7	1608.82	13.4
26115	"summer"	0	5.83	0	7.4	0	7.99	70.9	11.28
26115	"autumn"	0	7.56	0	8.83	0	8.25	79.86	15.32
26116	"winter"	0	7	0	11.54	0	6	NA	46.04
26116	"spring"	0	14.54	0	13.62	0	11.47	NA	17.13
26116	"summer"	0	5.47	0	7.9	0	8.62	NA	11.89
26116	"autumn"	0	6	0	9	0	7.16	NA	16.7
26124	"winter"	0	9.27	0	14.41	0	8.6	508.99	11.45
26124	"spring"	0.05	10.65	0	13.37	0	11.7	NA	10.37
26124	"summer"	0.05	5.92	0.05	8.95	0	8.35	46.35	8.72
26124	"autumn"	0.05	7.95	0	11.08	0	8.92	129.18	11.76
26128	"winter"	0	8.75	0	13.09	0	8.67	47.31	11.89
26128	"spring"	0	9.92	0	12.09	0	11.1	19.15	13.09
26128	"summer"	0	5.22	0	6.55	0	7.5	1438.09	8.6
26128	"autumn"	0.05	7.72	0	9.47	0	9.38	61.09	13.33
26134	"winter"	0.05	9.81	0	13.91	0.1	8.9	40.46	8.52
26134	"spring"	0	10.28	0	13.6	0	13.1	53.07	8.28
26134	"summer"	0	6.43	0	9.6	0	8.66	55.39	7.05
26134	"autumn"	0.05	8.88	0	11.7	0	8.68	73.12	8.43
26135	"winter"	0.05	11.3	0	15.2	0	10.68	41.94	8.32
26135	"spring"	0.05	9.73	0	11.9	0	13.21	75.43	6.48
26135	"summer"	0.05	6.05	0	8.4	0	8.29	93.05	4.97
26135	"autumn"	0.05	9.05	0	10.6	0	12.59	64.87	8.41
26141	"winter"	0.05	10.6	0	14.91	0	11.11	34.1	11.64
26141	"spring"	0.05	9.76	0	11.99	0	12.64	94.43	9.9
26141	"summer"	0.05	6.25	0	8.3	0	8.9	100.14	9.37
26141	"autumn"	0.05	9.14	0	11.1	0	10.1	210.83	11.01
26144	"winter"	0.05	11.11	0	15.8	0	9.9	19.11	9.34
26144	"spring"	0	10.99	0	14.1	0	13.3	67.29	8.64
26144	"summer"	0.05	6.72	0	9.55	0	8.5	212.4	7.51
26144	"autumn"	0.05	9.59	0	11.26	0	10.7	34.73	8.2
26145	"winter"	0.05	10.72	0	14.6	0	10.05	47.07	13.11
26145	"spring"	0.05	9.69	0	11.78	0.1	12.65	123.66	9.15
26145	"summer"	0.03	6.42	0	8.9	0	8.1	221.95	13.4
26145	"autumn"	0	9.8	0	10.18	0	10.77	38.37	8.57
26167	"winter"	0.05	12.39	0	15.66	0	12.72	113.33	9.51
26167	"spring"	0.02	10.3	0	11.16	0	14.24	101.86	9.75
26167	"summer"	0.04	6.59	0	8.46	0	9.6	372.37	7.58
26167	"autumn"	0.03	9.15	0	10.98	0	11.7	72.14	10.04
26214	"winter"	0	6.76	0	9.59	0	7.6	35.54	18.32
26214	"spring"	0.05	7.66	0	8.76	0	10.16	29.82	20.7
26214	"summer"	0	5.32	0	6.19	0	7.9	76.22	14.19
26214	"autumn"	0	6.47	0	8.57	0	8.23	36.52	17.61
26215	"winter"	0	9.43	0	12.69	0	7.98	16.58	18.48
26215	"spring"	0	7.49	0	10.14	0	10	444.24	12.59
26215	"summer"	0	5.5	0	8	0	7	251.3	11.38
26215	"autumn"	0	7.24	0	11	0	8	724.01	16.58
26218	"winter"	0.05	7.53	0	10.78	0	7.3	74.25	18.27
26218	"spring"	0.05	7.61	0	8.9	0	9.47	63.92	16.93
26218	"summer"	0	5.02	0	6.25	0	6.1	35.85	13.12
26218	"autumn"	0	7.2	0	8.95	0	7.3	70.79	18.15
26226	"winter"	0	8.02	0	11.31	0	7.69	38.47	21.27
26226	"spring"	0	7.95	0	10.5	0	11.1	72.88	12.81
26226	"summer"	0.05	5.6	0	6.64	0	7.64	NA	12.86
26226	"autumn"	0	8.73	0	9.84	0	8.08	209.21	20.77
26227	"winter"	0.04	6.97	0	8.6	0	7.1	53.73	20.33
26227	"spring"	0	8.34	0	10.1	0	11.2	39.42	11.47
26227	"summer"	0	4.84	0	6	0	6.2	1042.76	10.39
26227	"autumn"	0	6.9	0	9.2	0	8.17	60.86	15.14
26229	"winter"	0.03	10.55	0	16.05	0	9.2	21.56	10.55
26229	"spring"	0.05	9.85	0	12.8	0	12.88	280.71	13
26229	"summer"	0.05	6.7	0	10.33	0	9.6	46.96	9.32
26229	"autumn"	0.05	8.43	0	12.26	0	10.47	393.05	9.93
26231	"winter"	0.03	9.81	0	13.71	0	10.6	27.99	19.36
26231	"spring"	0	9.15	0	11.8	0	11.76	43.48	17.74
26231	"summer"	0	5.96	0	8	0	8.4	84.36	15.85
26231	"autumn"	0	9.14	0	10.95	0	11.61	273.96	14.24
26233	"winter"	0.05	11.1	0	15.12	0	10.7	49.7	8.56
26233	"spring"	0.05	9.73	0.04	11.31	0	12.41	28.74	5.96
26233	"summer"	0	6.15	0	7.5	0	8.79	70.99	4.87
26233	"autumn"	0.05	8.39	0	10.1	0	12.05	61.08	7.78
26242	"winter"	0.05	11.13	0	14.15	0	11.2	89.12	10.03
26242	"spring"	0.05	10.38	0	11.01	0	14.65	465.58	7.03
26242	"summer"	0.03	6.25	0	8.4	0	8.5	108.93	6.91
26242	"autumn"	0.05	8.64	0	10.3	0	11.23	43.58	7.23
26247	"winter"	0.05	12.02	0	16.26	0	11.6	66.87	9.76
26247	"spring"	0	9.69	0	12.09	0	14.19	94.94	7.84
26247	"summer"	0	6.22	0.03	8.6	0	8.8	145.4	7.24
26247	"autumn"	0.03	8.99	0	11.58	0	12.12	155.69	7.79
26249	"winter"	0.04	10.31	0.1	13.19	0	9.4	111.21	8.76
26249	"spring"	0.05	10.18	0	12.5	0	12.58	125.08	6.43
26249	"summer"	0	6.64	0	8.85	0	8.55	283.23	25.65
26249	"autumn"	0.05	9.08	0	10.49	0	12.51	71.58	10.11
26258	"winter"	0.05	13.25	0	16.27	0	12.22	262.06	10.84
26258	"spring"	0	10.69	0	12.58	0	14.75	2128.32	8.9
26258	"summer"	0.05	6.44	0	8.48	0	9.29	218.76	12.94
26258	"autumn"	0.05	9.27	0	11.15	0	13.02	121.48	9.63
26275	"winter"	0.05	13.79	0	16.25	0	12.43	21.75	9.97
26275	"spring"	0.05	10.28	0	12	0	14.25	62.98	7.54
26275	"summer"	0	6.55	0	8.88	0	9.57	134.4	8.27
26275	"autumn"	0.05	9.19	0	11.54	0	12.5	782.75	10.19
26298	"winter"	0.05	13.42	0	16.44	0	14.1	49.2	10.97
26298	"spring"	0.05	10.8	0	12.77	0	14.43	152.66	9.79
26298	"summer"	0.02	6.73	0	8.37	0	9.61	151.02	9.27
26298	"autumn"	0.05	9.54	0	11.28	0	12.47	144.61	8.98
26313	"winter"	0.03	8.34	0	11.9	0	8.81	119.05	15.79
26313	"spring"	0	8.26	0	10.03	0	12.05	52.7	14.82
26313	"summer"	0.03	5.83	0	8.6	0	7.78	207.78	11
26313	"autumn"	0.05	6.94	0	10.44	0	10.22	160.88	19.05
26314	"winter"	0.05	8.66	0	10.5	0	9.19	188.09	15.63
26314	"spring"	0	8.58	0	8.2	0	13.23	662.14	13.9
26314	"summer"	0	6.68	0	6.56	0	10.55	213.79	14.28
26314	"autumn"	0.05	7.31	0	9.85	0	9.83	40.81	18.11
26324	"winter"	0.05	9.74	0	13.4	0	8.49	46.99	10.22
26324	"spring"	0.05	9.24	0	11.95	0	12.64	323.72	8.56
26324	"summer"	0	7.2	0	10.63	0	9.3	110.24	6.73
26324	"autumn"	0.05	8.15	0	11.63	0	9.93	937.94	17.51
26346	"winter"	0.05	9.74	0	12.11	0	10.02	28.19	8.2
26346	"spring"	0.05	9.98	0	11.38	0	12.47	43.94	7.29
26346	"summer"	0	6.15	0	7.57	0	8.5	310.61	6.36
26346	"autumn"	0.05	7.56	0	10.01	0	10.9	471.36	9.91
26348	"winter"	0.05	11.85	0	14.39	0	11.5	46.2	14.96
26348	"spring"	0.05	9.34	0	9.87	0	13.5	811.53	7.97
26348	"summer"	0	6.3	0	7.6	0	9.22	185.17	11.41
26348	"autumn"	0	8.34	0	10.54	0	11.59	165.41	9.28
26359	"winter"	0.05	11.9	0	14.33	0	12	70.57	13.87
26359	"spring"	0.05	11.15	0	10.87	0	15.6	158.75	9.86
26359	"summer"	0.05	6.86	0	8.25	0	8.99	502.87	21.38
26359	"autumn"	0	8.92	0	10.69	0	11.27	147.1	8.75
26378	"winter"	0.03	13	0	17.17	0	12.17	199.68	7.17
26378	"spring"	0.03	10.32	0	14.06	0	14	152.6	7.08
26378	"summer"	0	7.06	0	11.68	0	9.39	291.21	10.09
26378	"autumn"	0.05	10.44	0	12.91	0	11.43	905.03	9.19
26389	"winter"	0.05	13.05	0	16.96	0	12.09	21.37	11.65
26389	"spring"	0.05	10.52	0	14.1	0	14.35	50.09	6.99
26389	"summer"	0.05	6.85	0	8.31	0	10.08	176.72	5.77
26389	"autumn"	0.02	10.45	0	11.82	0	13.05	82.71	15.07
26406	"winter"	0	9.69	0	13.76	0	9.89	93.47	17.19
26406	"spring"	0.03	8.54	0	10.6	0	12.6	447.23	12.63
26406	"summer"	0.02	6.38	0	8	0	9.39	54.61	10.78
26406	"autumn"	0	8.33	0	10.9	0	10.41	81.84	13.4
26416	"winter"	0.05	10.47	0	13.15	0	9.09	NA	9.19
26416	"spring"	0	8.47	0	11.13	0.02	12.13	NA	11.33
26416	"summer"	0.05	6.4	0	7.7	0	8.7	255.19	8.92
26416	"autumn"	0.05	8.2	0	10.05	0	12.45	32.94	12.03
26422	"winter"	0.05	10.16	0	13.08	0	10.34	104.99	10.48
26422	"spring"	0.05	9.77	0	11.32	0	13.31	124.15	7.97
