"Station"	"Season"	"MT5"	"MT95"	"MTX5"	"MTX95"	"MTN5"	"MTN95"	"RRR5Y"	"FF5Y"
57516	"winter"	0	5.7	0	6.16	0	6.4	40.52	3.65
57516	"spring"	0.05	9.67	0	8.7	0	11.32	91.54	4.11
57516	"summer"	0	6.8	0	5.5	0	9.8	277.75	3.74
57516	"autumn"	0	10.78	0	9.6	0	12	167.97	3.24
57554	"winter"	0	6.6	0	8.2	0	9.52	44.16	5.43
57554	"spring"	0.05	10.56	0	9.91	0.1	13	161.46	6.86
57554	"summer"	0	5.25	0	4.3	0	9.31	313.42	4.16
57554	"autumn"	0	11.36	0	9.85	0	11.7	160.57	5.01
57584	"winter"	0.05	7.38	0	7.6	0	9.4	127.87	7.73
57584	"spring"	0.05	12.11	0	11.7	0	13.81	219.43	9.46
57584	"summer"	0	6.1	0	6.41	0	7.2	235.37	7.06
57584	"autumn"	0.05	11.93	0	11.68	0	12.63	94.46	7.53
57598	"winter"	0.05	8.1	0	9.01	0	10.56	128.55	4.28
57598	"spring"	0.05	11.35	0	9.48	0.1	14.01	187.39	4.74
57598	"summer"	0	5.41	0	4.7	0	9.1	236.75	4.06
57598	"autumn"	0.05	11.71	0	9.94	0	13.82	181.2	4.07
57633	"winter"	0	6.45	0	7.6	0	9.56	159.95	3.92
57633	"spring"	0.05	9.55	0	8.74	0.1	12.41	153.95	4.12
57633	"summer"	0	4.9	0	4.4	0	8.6	241.38	4.24
57633	"autumn"	0	10.55	0	8.65	0	11.85	147.82	4.43
57655	"winter"	0.05	6.6	0	7.9	0	9.72	63.66	4.8
57655	"spring"	0.05	11.47	0	9.32	0	13.02	213.68	5.96
57655	"summer"	0	5.7	0	4.7	0	8.9	323.35	3.84
57655	"autumn"	0	11.58	0	9.5	0	13.3	185.23	5.03
57662	"winter"	0	7.2	0	7.6	0.03	9.87	62.53	7.89
57662	"spring"	0.05	12.04	0	11.21	0	14.2	194.15	9.46
57662	"summer"	0	6.5	0	5.4	0	9.7	267.86	9.62
57662	"autumn"	0	11.75	0	10.85	0	13.4	171.73	9.52
57687	"winter"	0.05	8.19	0	7.98	0	11.3	52.65	8.91
57687	"spring"	0	13.4	0	10.8	0.1	14.8	152.62	8.09
57687	"summer"	0	6.6	0	5.2	0	9.3	241.84	8.43
57687	"autumn"	0	12.38	0	11.8	0	13.52	167.37	9.44
57707	"winter"	0	8.5	0	6.83	0	15.5	71.79	3.49
57707	"spring"	0.05	9.66	0	8.83	0.1	15.1	135.03	4.01
57707	"summer"	0	5.45	0	5.1	0	9.2	202.88	3.65
57707	"autumn"	0	10.08	0	8.93	0	12.33	148.25	2.84
57731	"winter"	0	6.89	0	6.8	0	9.36	44	3.93
57731	"spring"	0	9.68	0	9.11	0	12.13	154.31	3.71
57731	"summer"	0	5.45	0	4.7	0	8.9	249.44	5.36
57731	"autumn"	0	10.39	0	9.43	0	13.4	128.49	5.23
57745	"winter"	0.05	7.4	0	8.6	0	11	56.13	6.15
57745	"spring"	0	11.9	0	9.5	0.1	14.3	213.92	5.78
57745	"summer"	0	5.6	0	4.3	0	8.7	217.26	4.4
57745	"autumn"	0	11.37	0	9.54	0	14.53	242.66	4.81
57766	"winter"	0	8.02	0	8.4	0	11.2	77.22	5.56
57766	"spring"	0.05	11.88	0	10.42	0	14.33	156.41	6.42
57766	"summer"	0	5.8	0	4.21	0	8.4	179.56	5.19
57766	"autumn"	0.03	11.97	0	10.07	0	13.73	112.88	6.14
57776	"winter"	0.05	12.88	0	13.09	0	13.53	62.68	20.75
57776	"spring"	0.05	12.83	0	13.53	0	14.53	170.32	21.23
57776	"summer"	0	4.7	0	5.2	0	6.2	277.83	23.61
57776	"autumn"	0.03	12.47	0	12.37	0	13.6	156.94	17.91
57793	"winter"	0.05	7.95	0	8.6	0	11.06	121.46	5.75
57793	"spring"	0.05	11.46	0	10.23	0	14.12	195.64	7.43
57793	"summer"	0	5.5	0	4.6	0	8.7	236.56	5.83
57793	"autumn"	0	11.02	0	8.63	0	13.4	199.93	6.82
57799	"winter"	0	9.04	0	8.66	0	12.66	169.03	5.75
57799	"spring"	0.05	12.3	0	11.21	0.1	14.9	183.01	7.85
57799	"summer"	0	5.6	0	4.8	0	8.6	262.54	8.93
57799	"autumn"	0	10.88	0	10.37	0	12.1	151.52	5.44
57816	"winter"	0.05	9.59	0	8.5	0	13.2	47.12	6.76
57816	"spring"	0.05	11.7	0	10.61	0	14.1	141.56	6.94
57816	"summer"	0	5.35	0	4.4	0	8.2	220.9	5.87
57816	"autumn"	0	10.63	0	9.39	0	12.93	155.84	5.87
57832	"winter"	0.05	7.75	0	9	0	11.93	100.06	4.8
57832	"spring"	0.05	12.08	0	10.71	0.1	15	83.4	4.81
57832	"summer"	0	5.61	0	4.6	0	9.2	181.5	3.73
57832	"autumn"	0	11.35	0	9.52	0	14.23	109.82	4.2
57845	"winter"	0	9.78	0	10.6	0	13.35	94.17	9.03
57845	"spring"	0.05	13.11	0	11.4	0	14.41	153.23	7
57845	"summer"	0	4.76	0	4.31	0	8.3	245.91	5.41
57845	"autumn"	0	11.88	0	10.51	0	13.23	78.46	5.02
57853	"winter"	0	7.89	0	8.3	0	11	60.67	4.46
57853	"spring"	0.05	11.74	0	10.93	0.1	14.51	139.49	4.95
57853	"summer"	0	5.3	0	4.3	0	8.31	100.92	4.28
57853	"autumn"	0	11.55	0	9.66	0	14.33	98.75	3.86
57866	"winter"	0	8.74	0	8.8	0	13.86	99.24	8.22
57866	"spring"	0.05	13.35	0	11.31	0.1	15.8	117.64	8.36
57866	"summer"	0	6.01	0	5.2	0	8.7	163.13	8.12
57866	"autumn"	0	11.91	0	11.1	0	14.73	85.87	7.76
57902	"winter"	0.05	9.88	0	8.48	0	14.3	100.86	9.4
57902	"spring"	0.05	10.05	0	9.51	0	14	158.4	8
57902	"summer"	0	5.15	0	4.5	0	7.8	164.05	5.34
57902	"autumn"	0	9.4	0	7.5	0	10.86	120.26	6.36
57916	"winter"	0	8.86	0	7.8	0	13.9	49.82	8.17
57916	"spring"	0.05	10.36	0	9.21	0	13.9	184.15	2.75
57916	"summer"	0	5.36	0	3.9	0	8.6	228.32	2.67
57916	"autumn"	0.05	9.15	0	7.76	0	12.59	219.87	2.47
57922	"winter"	0.05	10.49	0	9.6	0	13.02	49.72	7.58
57922	"spring"	0.05	11.66	0	10.93	0	13.9	119.89	8.08
57922	"summer"	0	4.65	0	4.3	0	7.6	203.43	6.96
57922	"autumn"	0	10.95	0	9.9	0	11.96	116.91	6.9
57932	"winter"	0.05	8.77	0	8	0	12.97	50.6	5.57
57932	"spring"	0.05	11	0	9.21	0.1	15.3	93.01	5.13
57932	"summer"	0	4.85	0	3.6	0	9	234.75	3.41
57932	"autumn"	0	11.07	0	9.23	0	12.99	155.99	4.93
57957	"winter"	0.02	8.71	0	8.26	0	11.06	183.77	8.61
57957	"spring"	0.05	11.86	0	10.5	0.1	13.2	291.34	7.34
57957	"summer"	0	5.1	0	4.3	0	7.5	329.89	6.34
57957	"autumn"	0	10.73	0	9.91	0	11.73	197.16	7.51
57972	"winter"	0.05	11.84	0	10.59	0	15.16	73.86	23.39
57972	"spring"	0.05	14.25	0	12.6	0.1	16.81	164.02	11.64
57972	"summer"	0	6.41	0	5.4	0	8.9	268.37	10.46
57972	"autumn"	0	12.39	0	11.3	0	15	292.03	13.58
57993	"winter"	0.05	10.18	0	9.8	0	13.25	87.42	3.89
57993	"spring"	0	11.95	0	10.62	0.1	14.31	128.17	4.07
57993	"summer"	0	5.35	0	4.4	0	7.71	172.21	4.74
57993	"autumn"	0	9.93	0	9.35	0	11.68	176.42	4.34
58027	"winter"	0.05	7.75	0	8.2	0	9.3	82.01	6.72
58027	"spring"	0.04	12.73	0	10.86	0	14.2	140.43	6.53
58027	"summer"	0.05	5.75	0	5.7	0	7.9	271.99	6.22
58027	"autumn"	0	11.77	0	12.97	0	11.83	144.38	5.65
58040	"winter"	0.05	8.66	0	8.6	0	9.6	56.28	7.18
58040	"spring"	0.05	11.84	0	11.72	0.1	14.4	169.59	9.09
58040	"summer"	0	5.55	0	5.2	0	8.5	305	9.54
58040	"autumn"	0	11.97	0	12.07	0	11.95	219.52	7.76
58102	"winter"	0.05	7.55	0	8.59	0	10.43	44.15	6.33
58102	"spring"	0.05	12.96	0.1	11.42	0	14.41	154.81	6.34
58102	"summer"	0	5.8	0	5.3	0	8.8	353.61	7.14
58102	"autumn"	0	11.28	0	12.56	0	12.45	182.54	7.05
58150	"winter"	0	7.57	0	8.41	0	9.52	75.17	8.85
58150	"spring"	0.05	11.85	0.1	10.64	0.1	14.5	138.63	9.41
58150	"summer"	0	5.1	0	5.5	0	8	222.92	17.53
58150	"autumn"	0	10.43	0	10.21	0	10.95	249.1	7.43
58203	"winter"	0	7.96	0	9.3	0	10.06	67.27	7.05
58203	"spring"	0.05	12.31	0	10.15	0	15.1	155.84	8.12
58203	"summer"	0	5.55	0	5.4	0	8.5	191.15	8.1
58203	"autumn"	0	12.3	0	11.06	0	13.05	191.73	8.29
58208	"winter"	0	7.18	0	8.11	0	10.2	54.24	7.64
58208	"spring"	0.05	12.75	0	10.61	0.1	14.3	245.92	9.44
58208	"summer"	0.05	5.55	0	5.1	0	8.4	231.33	7.06
58208	"autumn"	0	12.48	0	12	0	12.53	195.37	6.48
58221	"winter"	0	8.15	0	8.31	0	9.8	36.51	8.66
58221	"spring"	0	12.88	0	10.95	0.1	15.4	160.02	9.17
58221	"summer"	0	5.85	0	5.4	0	8.8	265.66	7.84
58221	"autumn"	0	12.98	0	11.8	0	12.13	251.18	6.67
58238	"winter"	0.05	7.33	0	8.58	0	9.6	48.16	7.78
58238	"spring"	0.05	13.25	0	10.22	0	15.3	142.53	8.73
58238	"summer"	0	5.9	0	5.3	0	8	251.01	9.9
58238	"autumn"	0.05	11.11	0	10.86	0	11.95	328.17	7
58251	"winter"	0.05	7.55	0	8.4	0	9.56	128.64	8.65
58251	"spring"	0.05	12.36	0	10.9	0	15.01	103.25	8.93
58251	"summer"	0	5.4	0	5.4	0	8.5	285.01	10.8
58251	"autumn"	0	11.08	0	10.43	0	11.7	208.75	8.94
58265	"winter"	0.05	8.35	0	8.48	0	10.5	84.57	9.36
58265	"spring"	0	11.16	0	8.62	0	14.6	167.57	9.42
58265	"summer"	0	5.5	0	5	0	8.2	255.7	14.79
58265	"autumn"	0	10.99	0	11.16	0	11.06	230.74	12.97
58314	"winter"	0.05	8.31	0	9.3	0	12.22	84.2	5.64
58314	"spring"	0.05	12.92	0	11.91	0.1	15.34	121.21	7.72
58314	"summer"	0	5.8	0	5.5	0	9.6	294.56	5.72
58314	"autumn"	0	12.24	0	11.12	0	12.96	274.88	5.15
58321	"winter"	0	8.05	0	8.62	0	10.15	49.52	7.45
58321	"spring"	0.05	12.51	0	10.69	0	14.71	115.44	8
58321	"summer"	0	5.7	0	5.61	0	8.2	228.49	6.77
58321	"autumn"	0	13.21	0	11.9	0	12.29	162.81	8.21
58338	"winter"	0	7.57	0	8	0	10.06	82.07	8.78
58338	"spring"	0.05	12.54	0	9.8	0.1	15.62	140.94	8.37
58338	"summer"	0	6.16	0	5.2	0	8.71	225.13	8.35
58338	"autumn"	0	11.62	0	11.27	0	11.85	201.02	6.29
58345	"winter"	0.05	7.45	0	8.3	0	10.12	50.41	6.25
58345	"spring"	0.05	13	0	9.91	0.1	15.31	138.41	6.32
58345	"summer"	0	5.7	0	5.4	0	8.7	236.55	9.88
58345	"autumn"	0	10.78	0	10.3	0	12.53	172.49	6.21
58362	"winter"	0.05	8.5	0	9.3	0	11.01	43.22	7.12
58362	"spring"	0.05	12.2	0	10.01	0	14.3	144	8.33
58362	"summer"	0	5.6	0	5.7	0	8	251.47	15.34
58362	"autumn"	0	11.11	0	10.19	0	12.28	345.69	8.67
58424	"winter"	0	7.61	0	7.82	0	9.71	92.34	9.97
58424	"spring"	0	12.25	0	11.54	0.1	13.41	216.04	11.02
58424	"summer"	0	5.85	0	5.3	0	7.4	345.38	10.77
58424	"autumn"	0	12.23	0	11.83	0	12.34	173.24	9.26
58437	"winter"	0.05	11.89	0.1	12.97	0	11.8	129.88	14.35
58437	"spring"	0.05	11.52	0	12.1	0	11.11	179.89	13.57
58437	"summer"	0	4.35	0	4.8	0	5.9	362.6	17.23
58437	"autumn"	0.05	11.25	0	12.04	0	11.6	193.79	19.28
58457	"winter"	0.05	7.95	0	8.08	0	11.26	54.17	6.56
58457	"spring"	0.05	11.3	0	10.01	0.1	15.4	87.24	6.29
58457	"summer"	0	5.9	0	5.1	0	9.2	205.34	11.08
58457	"autumn"	0	10.59	0	9.97	0	13.09	255.22	6.33
58472	"winter"	0.05	8.48	0	7.9	0	10.37	147.51	14.9
58472	"spring"	0.05	9.86	0	9	0	11.9	143.14	15.8
58472	"summer"	0	5.1	0	4.6	0	6.6	372.27	42.12
58472	"autumn"	0	9.03	0	8.78	0	9.41	192.15	25.38
58477	"winter"	0.05	9.45	0	8.8	0	11.75	120.34	8.19
58477	"spring"	0	10.26	0	8.83	0.1	11.7	136.43	7.77
58477	"summer"	0	5.15	0	4.6	0	7.6	322.75	13.15
58477	"autumn"	0	9.05	0	8.5	0	10.58	282.68	11.35
58506	"winter"	0.05	11.54	0	10.8	0	13.39	75.8	14.28
58506	"spring"	0.05	12.67	0	13.22	0	13.55	184.91	14.82
58506	"summer"	0	5.4	0	5.1	0	7.2	430.67	15.25
58506	"autumn"	0	11.73	0	12.49	0	13.19	311.59	15.51
58527	"winter"	0	8.45	0	8.5	0	10.7	131.86	5.56
58527	"spring"	0.05	11.95	0	10.3	0	13.3	187.98	4.42
58527	"summer"	0	5.45	0	5.1	0	8.4	333.47	6.28
58527	"autumn"	0.05	11.17	0	9.8	0	12.54	137.93	4.49
58556	"winter"	0.01	9.09	0	9.1	0	13.16	146.99	8.06
58556	"spring"	0.05	11.75	0	10.88	0.1	14.8	83.5	7.2
58556	"summer"	0	6.3	0	5.1	0	9.2	200.22	17.97
58556	"autumn"	0	10.53	0	9.23	0	13.96	246.52	7.7
58569	"winter"	0.01	8.73	0	8.11	0	11	146.31	10.68
58569	"spring"	0.05	9.75	0	8.4	0	11.11	133.2	10.96
58569	"summer"	0	5.11	0	4.9	0	6.8	214.22	40.05
58569	"autumn"	0	8.58	0	8.69	0	10.09	300.63	19.75
58606	"winter"	0.05	8.44	0	7.89	0	10.46	87.59	5.95
58606	"spring"	0.05	12.05	0	11.01	0	12.7	191.88	6.71
58606	"summer"	0	5.8	0	4.7	0	8	292.12	6.35
58606	"autumn"	0	11.92	0	10.84	0	13.13	181.22	5.73
58633	"winter"	0.05	8.47	0	9.5	0	11.4	67.21	7.35
58633	"spring"	0.05	10.65	0	9.5	0	12.9	143.38	7.4
58633	"summer"	0	5.6	0	4.9	0	9.1	198.48	8.41
58633	"autumn"	0	9.69	0	8.53	0	12.96	229.31	6.49
58646	"winter"	0.05	9.54	0	9.3	0	13.26	89.57	4.74
58646	"spring"	0.05	10.6	0	9.27	0.09	14.11	93.85	5.15
58646	"summer"	0	5.36	0	4.4	0	9.1	235.56	5.51
58646	"autumn"	0	10.18	0	8.8	0	12.71	189.38	4.23
58666	"winter"	0.05	7.91	0	6.96	0	9.8	138.64	16.65
58666	"spring"	0	8.96	0	9.8	0	9.9	150.3	14.8
58666	"summer"	0	3.9	0	4.1	0	4.9	283.71	93.27
58666	"autumn"	0	7.08	0	7.93	0	7.95	373.48	27.15
58715	"winter"	0.05	9.75	0	9.5	0	13.4	90.53	8.7
58715	"spring"	0.05	12.69	0	11.3	0.1	15.4	178.07	9
58715	"summer"	0	5.7	0	4.51	0	8.3	222.09	8.46
58715	"autumn"	0	10.77	0	9.48	0	13.23	113.46	6.57
58725	"winter"	0.05	8.45	0	10	0	12.25	121.05	4.81
58725	"spring"	0.05	10.35	0	9.1	0	13.1	221.86	4.76
58725	"summer"	0	4.6	0	3.9	0	8.6	221.24	3.3
58725	"autumn"	0	8.92	0	9.43	0	11.23	120.22	3.47
58730	"winter"	0.05	7.95	0	9.28	0	10.6	93.45	4.93
58730	"spring"	0.04	9.44	0	8.72	0	12	157.47	3.62
58730	"summer"	0	4.65	0	4.01	0	8.01	341.24	5.06
58730	"autumn"	0	7.74	0	8.63	0	10.22	123.81	5.31
58731	"winter"	0.05	8.88	0	9.57	0	12.4	84.3	6.03
58731	"spring"	0.05	10.71	0	9.64	0	12.71	159.37	6.52
58731	"summer"	0	4.9	0	4.1	0	8.61	282.75	9
58731	"autumn"	0	8.88	0	8.69	0	11.75	124.43	6.9
58754	"winter"	0.05	8.13	0	8.5	0	12.01	130.74	3.67
58754	"spring"	0.05	8.56	0	8.36	0	12.2	128.48	3.32
58754	"summer"	0	5.16	0	4.4	0	8	338.94	11.53
58754	"autumn"	0	8.02	0	8.4	0	10.23	346.69	9.66
58813	"winter"	0	9.6	0	10.2	0	14.06	73.4	5.06
58813	"spring"	0.05	12.01	0	10.31	0.1	14.4	224.81	5.45
58813	"summer"	0	4.95	0	3.9	0	8.2	303.48	4.49
58813	"autumn"	0	10.72	0	9.86	0	12.5	209.5	4.54
58834	"winter"	0.05	8.31	0	8.5	0.1	10.75	98.99	3.5
58834	"spring"	0.05	10.06	0	7.9	0.1	12.7	197.47	3.73
58834	"summer"	0	5	0	3.9	0	8.3	232.74	5.77
58834	"autumn"	0	7.86	0	7.23	0	11	161.14	4.93
58847	"winter"	0.05	8.08	0	6.8	0.1	11.8	123.85	10.38
58847	"spring"	0.05	10.7	0	8.5	0	14.4	197.67	6.24
58847	"summer"	0	5.45	0	4.6	0	8.5	286.41	12.51
58847	"autumn"	0	7.42	0	6.63	0	9.95	325.44	9.94
58911	"winter"	0.05	10.24	0	9.8	0.04	13.66	106.41	5.33
58911	"spring"	0.05	10.61	0	9.9	0	13.1	179.98	4.29
58911	"summer"	0	3.8	0	3.9	0	7.3	252.7	8.97
58911	"autumn"	0	8.69	0	9.7	0	10.95	100.31	6.62
58921	"winter"	0.05	10.03	0	9.36	0.05	12.35	89.92	5.11
58921	"spring"	0	10.51	0	8.7	0	13.1	173.89	4.85
58921	"summer"	0	4.65	0	3.6	0	8.3	215.33	4.2
58921	"autumn"	0	7.75	0	7.67	0	10.53	188.84	4.24
58931	"winter"	0.05	10.01	0	10.5	0	10.76	192.77	19.5
58931	"spring"	0.05	8.77	0	9.9	0	9	151.88	21.99
58931	"summer"	0	3.77	0	3.5	0	6.1	326.13	28.35
58931	"autumn"	0	7.82	0	7.94	0	8.6	187.13	25.19
58944	"winter"	0	6.95	0	6	0	9.6	170.59	8.75
58944	"spring"	0.05	9.76	0	7.8	0.09	12.21	156.12	8.53
58944	"summer"	0	3.9	0	4	0	5.4	363.27	15.22
58944	"autumn"	0	6.12	0	6.41	0	7	212.78	11.16
58968	"winter"	0	6.55	0	5.3	0	10.6	214.88	8.48
58968	"spring"	0.02	8.45	0	6.27	0	12.5	219.55	8.69
58968	"summer"	0	4.65	0	3.3	0	8.1	393.48	9.75
58968	"autumn"	0	6.13	0	4.97	0	8.87	516.87	10.47
59007	"winter"	0.05	10.06	0	7.57	0.1	16.46	113.07	6.96
59007	"spring"	0.05	9.8	0	8.86	0	14.62	184.7	6.47
59007	"summer"	0	5.21	0	3.8	0	8.5	152.85	6.29
59007	"autumn"	0	8.09	0	7	0	11.6	79.95	7.98
59023	"winter"	0	9.65	0	8.55	0.05	11.15	63.69	4.7
59023	"spring"	0.05	9.91	0	9.7	0.1	11.81	176.05	5.08
59023	"summer"	0	4.85	0	3.9	0	7.9	202.48	3.58
59023	"autumn"	0	9.96	0	8.88	0	11.12	196.47	4.33
59046	"winter"	0.05	10.19	0	9.76	0	12.31	146.39	7.05
59046	"spring"	0.05	10.99	0	10.3	0	12.8	189.74	7.5
59046	"summer"	0	5.26	0	4.31	0	7.4	281.12	6.68
59046	"autumn"	0	9.8	0	9.2	0	11.4	169.98	8.2
59058	"winter"	0.02	9.1	0	9.16	0	11.46	145.22	5.8
59058	"spring"	0.05	10.6	0	9.01	0	12.41	224.21	5.33
59058	"summer"	0	4.51	0	3.31	0	7.8	282.69	4.24
59058	"autumn"	0	9.39	0	8.2	0	10.49	192.77	5.77
59072	"winter"	0.05	10.2	0	9.7	0	13.06	112.73	6.84
59072	"spring"	0.05	10.46	0	9.35	0	13.2	162.27	5.59
59072	"summer"	0	4.7	0	3.51	0	8.4	276.29	4.25
59072	"autumn"	0	10	0	9.2	0	12.03	176.4	6.56
59082	"winter"	0.05	9.9	0	9.93	0	12.31	115.14	7.95
59082	"spring"	0.05	10.06	0	9.8	0	12	192.7	7.42
59082	"summer"	0	4.5	0	4	0	7.6	201.8	6.87
59082	"autumn"	0	8.56	0	8.63	0	10.85	185.85	8.38
59087	"winter"	0.05	8.78	0	9.5	0	11.31	143.62	6.48
59087	"spring"	0.05	8.58	0	8.61	0	11.11	297.78	5.72
59087	"summer"	0	4.15	0	3.9	0	6.81	312.03	5.58
59087	"autumn"	0	7.65	0	7.93	0	9.73	181.41	6.07
59096	"winter"	0.05	9.82	0	9.5	0	12.5	142.17	9.62
59096	"spring"	0.05	9.55	0	8.8	0	11.4	197.29	6.32
59096	"summer"	0	4.25	0	3.5	0	7.5	223.37	5.45
59096	"autumn"	0	8.25	0	7.83	0	10.25	183.06	8.45
59102	"winter"	0.05	9.9	0	9.38	0	13.36	101.19	5.35
59102	"spring"	0.05	10.16	0	9.11	0	12.51	134.01	4.65
59102	"summer"	0	4	0	3.8	0	7.2	243.7	6.16
59102	"autumn"	0	8.29	0	9.03	0	11.08	162.17	5.04
59117	"winter"	0	9.23	0	8.9	0	12.1	156.32	4.93
59117	"spring"	0.05	8.5	0	7.8	0	10.8	173.41	3.63
59117	"summer"	0	4.4	0	3.5	0	7.4	197.42	4.08
59117	"autumn"	0	7.78	0	7.83	0	10.03	188.02	6.03
59134	"winter"	0.05	7.03	0	6.2	0	9.85	170.51	6.41
59134	"spring"	0.05	9.1	0	7.51	0	11.51	218.2	6.46
59134	"summer"	0	4.9	0	4.1	0	7	387.64	10.01
59134	"autumn"	0	6.06	0	6.13	0	8.13	311.41	11.21
59209	"winter"	0.05	9.28	0	8.8	0	12.1	244.97	6.18
59209	"spring"	0.05	10.1	0	8.7	0	12.51	143.46	6.78
59209	"summer"	0	4.45	0	4.01	0	7.4	177	5.38
59209	"autumn"	0	8.35	0	7.4	0	10.16	176.41	5.35
59211	"winter"	0.05	8.76	0	7.8	0	12.75	114.05	3.92
59211	"spring"	0.05	8.65	0	7.6	0	12.2	195.25	4.61
59211	"summer"	0	5.05	0	4	0	8	204.55	4.41
59211	"autumn"	0	7.7	0	7.13	0	10.1	176.84	4.1
59254	"winter"	0.05	8.56	0	9.26	0	10.36	179.67	5.52
59254	"spring"	0	8.85	0	8.06	0	10.51	270.45	9.24
59254	"summer"	0	4.7	0	3.5	0	7.2	246.47	16.61
59254	"autumn"	0	8.13	0	7.39	0	9.5	220.71	11.4
59265	"winter"	0	10.36	0	10.11	0	12.3	99.1	6.19
59265	"spring"	0	10.45	0	9.2	0	11.7	181.04	5.48
59265	"summer"	0	4.55	0	3.3	0	7.1	260.31	7.22
59265	"autumn"	0	8.91	0	7.63	0	10.48	185.27	9.22
59278	"winter"	0	8.53	0	8.9	0	9.9	143.61	7.28
59278	"spring"	0.05	8.48	0	7.8	0	10.2	244.7	6.88
59278	"summer"	0	4.35	0	3.8	0	6.8	220.47	14.22
59278	"autumn"	0	6.79	0	6.95	0	8.63	201.77	10.57
59287	"winter"	0.05	9.14	0	8.86	0	10.75	149.45	8.63
59287	"spring"	0	9.25	0	8.8	0	10.4	302.77	7.82
59287	"summer"	0	4.5	0	3.8	0	7.1	264.74	7.76
59287	"autumn"	0	7.28	0	7.3	0	8.36	307.5	8.93
59293	"winter"	0.05	9.69	0	9.11	0	12.51	189.67	8.21
59293	"spring"	0.05	9.3	0	8.5	0	10.9	228.46	8.67
59293	"summer"	0	4.3	0	3.6	0	7.3	292.91	6.13
59293	"autumn"	0	7.88	0	7.6	0	9.75	276.07	8.89
59316	"winter"	0	6.81	0	7	0	9.4	283.38	5.22
59316	"spring"	0.05	8.2	0	7.3	0	10.21	309.32	6
59316	"summer"	0	4	0	3.51	0	5.8	360.38	6.58
59316	"autumn"	0	6.53	0	6.35	0	7.6	172.37	6.4
59358	"winter"	0	6.37	0	5.9	0	8.5	169.54	14.67
59358	"spring"	0	7.75	0	6.66	0	9.97	306.75	9.02
59358	"summer"	0	3.85	0	2.9	0	6.4	446.34	15.38
59358	"autumn"	0	4.6	0	5.19	0	6.1	506.76	20.66
59417	"winter"	0	8.5	0	8.55	0	11.41	97.39	4.75
59417	"spring"	0	8.41	0	7.41	0	11.6	143.22	4.4
59417	"summer"	0	5.15	0	3.3	0	8.2	192.38	4.53
59417	"autumn"	0	7.68	0	7.33	0	9.96	184.82	3.85
59431	"winter"	0.05	9.75	0	9.71	0	11.8	95.16	6.63
59431	"spring"	0.05	9.85	0	8.4	0	11.9	139.11	5.44
59431	"summer"	0	4.7	0	3.7	0	7.3	234	7.12
59431	"autumn"	0	8.47	0	7.85	0	10.93	322.29	5.88
59456	"winter"	0	9.73	0	9.4	0	12.06	137.13	7.16
59456	"spring"	0.05	9.55	0	8.41	0	10.42	246.87	6.96
59456	"summer"	0	4.05	0	3.2	0	6.6	227.99	6.24
59456	"autumn"	0	7.14	0	6.93	0	8.6	226.79	6.81
59493	"winter"	0.05	8.16	0	8.3	0	9.4	165.96	6.25
59493	"spring"	0.05	8.16	0	7.6	0	9.2	317.29	7.25
59493	"summer"	0	4.15	0	4.1	0	5.6	353.58	7.18
59493	"autumn"	0	6.84	0	7.03	0	8	278.87	8.88
59501	"winter"	0.05	7.47	0	7.46	0	8.91	144.62	7.12
59501	"spring"	0	7.05	0	6.9	0	7.81	280.64	7.06
59501	"summer"	0	3.7	0	3.6	0	5.3	379.41	9.22
59501	"autumn"	0	6.6	0	6.65	0	7.2	407.38	14.14
59559	"winter"	0	4.42	0	4.58	0	6.5	203.76	24.25
59559	"spring"	0	5.17	0	4.7	0	7.57	288.71	12.48
59559	"summer"	0	3.3	0	2.9	0	5.9	595.3	13.67
59559	"autumn"	0	3.39	0	3.6	0	5.45	551.73	20.58
59632	"winter"	0	10.06	0	9.8	0	12.06	75.77	7.83
59632	"spring"	0	9.82	0	9.5	0	11.21	192.63	7.37
59632	"summer"	0	4.45	0	4.3	0	6.6	402.23	7.92
59632	"autumn"	0	8.22	0	7.93	0	9.7	314.36	9.41
59644	"winter"	0	9.91	0	9.8	0	11.46	177.61	10.66
59644	"spring"	0	10.35	0	9.21	0	11.6	205.58	10.32
59644	"summer"	0	4.25	0	5	0	5.2	399.83	13.93
59644	"autumn"	0	8.53	0	7.73	0	9.08	499.39	10.79
59658	"winter"	0	8.4	0	9	0	9.7	141.16	8.02
59658	"spring"	0	8.61	0	8.6	0	10.4	317.38	8.37
59658	"summer"	0	4.05	0	4.1	0	6	323.13	12.59
59658	"autumn"	0	6.5	0	6.33	0	7.53	291.48	18.01
59663	"winter"	0.05	8.38	0	8.86	0	9.7	192.35	8.86
59663	"spring"	0	8.05	0	8.7	0	9.5	576.28	9.39
59663	"summer"	0	4.1	0	4.1	0	6.2	407.76	18.34
59663	"autumn"	0	7.01	0	6.73	0	7.5	373.98	17.95
59673	"winter"	0	8.31	0	8.16	0	9.3	163.55	19.81
59673	"spring"	0.05	7.96	0	8.21	0	9.31	421.16	18.67
59673	"summer"	0	4.1	0	4.2	0	5.1	453.08	16.4
59673	"autumn"	0	6.52	0	6.53	0	7.5	417.86	18.31
59758	"winter"	0	8.03	0	7.7	0	9.9	91.08	7.8
59758	"spring"	0	8.75	0	6.81	0	11.1	207.9	9.6
